Ign,Team,ACS,Matches,Rnd,K_D,KAST,ADR,KPR,APR,FKPR,FDPR,HSPercent,CLPercent,KMax,K,D,A,FK,FD,Kill_Participation
YouBreak,AWARIA,0.34838709677419366,28,588,0.4270833333333333,0.6333333333333333,0.43054277828886844,0.35,0.41666666666666663,0.23809523809523814,0.28,0.42105263157894746,0.38297872340425526,23,355,405,166,39,44,0.43190830834703553
Fatiiiih,WYLDE,0.34838709677419366,14,292,0.26041666666666663,0.3999999999999999,0.455381784728611,0.29999999999999993,0.47916666666666663,0.380952380952381,0.8,0.6578947368421052,0.3191489361702128,19,165,229,91,29,57,0.4183600597286242
Vorwenn,BISONS ECLUB,0.34838709677419366,11,232,0.19791666666666674,0.3333333333333335,0.4185832566697334,0.2500000000000001,0.375,0.3333333333333333,0.76,0.39473684210526316,0.12765957446808512,26,126,191,60,21,44,0.3096094133028272
Leon,CGN Esports,0.3419354838709677,14,275,0.4270833333333333,0.5333333333333332,0.41674333026678934,0.33333333333333326,0.27083333333333326,0.23809523809523814,0.16,0.5,0.3404255319148936,18,163,186,58,19,12,0.31238259370960797
f3n1x,H2O,0.3419354838709677,16,325,0.26041666666666663,0.2999999999999998,0.4323827046918125,0.33333333333333326,0.3125,0.2857142857142857,0.48,0.4473684210526315,0.23404255319148942,24,191,267,76,25,40,0.33834487787094425
neptuNo,Case Esports,0.3419354838709677,22,471,0.4895833333333332,0.7000000000000002,0.4241030358785649,0.3666666666666666,0.33333333333333326,0.19047619047619047,0.32,0.42105263157894746,0.3617021276595745,23,288,307,112,29,39,0.3785431822984274
Phardon,H2O,0.335483870967742,16,325,0.29166666666666663,0.2333333333333334,0.4029438822447102,0.33333333333333326,0.1458333333333333,0.19047619047619047,0.48,0.5,0.23404255319148942,26,193,259,50,21,39,0.2312504557054319
JARLO,who cars?,0.335483870967742,16,344,0.29166666666666663,0.2666666666666666,0.409383624655014,0.29999999999999993,0.35416666666666663,0.3333333333333333,0.36,0.368421052631579,0.12765957446808512,25,197,264,86,32,31,0.33999228480105803
KhA,Anorthosis Famagusta Esports,0.32258064516129037,21,432,0.4895833333333332,0.5333333333333332,0.40386384544618226,0.4,0.2291666666666666,0.047619047619047616,0.36,0.5,0.14893617021276595,19,271,288,81,11,39,0.3285939968404422
LowaN,Valar Morghulis,0.32258064516129037,14,314,0.33333333333333337,0.3333333333333335,0.4139834406623737,0.31666666666666665,0.3125,0.23809523809523814,0.4,0.5526315789473685,0.44680851063829785,23,182,231,72,22,30,0.3200410541250339
Br0die,TENSTAR,0.32258064516129037,24,468,0.40624999999999994,0.5666666666666664,0.3827046918123276,0.33333333333333326,0.35416666666666663,0.3333333333333333,0.4,0.5789473684210528,0.17021276595744683,23,274,319,117,43,47,0.3585490339044842
m1tez,Galakticos,0.32258064516129037,12,251,0.36458333333333326,0.3333333333333335,0.38086476540938374,0.35,0.35416666666666663,0.2857142857142857,0.48,0.6578947368421052,0.04255319148936171,24,150,184,64,20,29,0.3833764468193578
SasuKe,Galakticos,0.32258064516129037,18,390,0.3125,0.4333333333333331,0.43974241030358785,0.29999999999999993,0.41666666666666663,0.14285714285714288,0.4,0.5789473684210528,0.19148936170212766,22,224,290,108,19,40,0.3814801312431645
YoungOne,SPARX ESPORTS,0.31612903225806444,14,286,0.26041666666666663,0.2999999999999998,0.39926402943882255,0.2666666666666667,0.3125,0.3333333333333333,0.28,0.39473684210526316,0.021276595744680854,17,157,218,67,27,21,0.2827693633380838
k1zpawnn,Team Queso,0.31612903225806444,12,238,0.3854166666666666,0.4666666666666668,0.3790248390064399,0.31666666666666665,0.33333333333333326,0.14285714285714288,0.32,0.5789473684210528,0.46808510638297873,15,139,165,58,12,19,0.3473256601218685
HYPNO,KTRL,0.3096774193548387,4,75,0.1875,0.2333333333333334,0.3081876724931003,0.28333333333333344,0.18749999999999997,0.3333333333333333,0.52,0.5263157894736842,0.17021276595744683,13,42,65,13,7,10,0.21042654028436003
dothem,KTRL (ex),0.3096774193548387,11,226,0.33333333333333337,0.13333333333333308,0.35510579576816936,0.3666666666666666,0.16666666666666666,0.3333333333333333,0.4,0.7894736842105262,0.4042553191489362,21,137,174,37,20,22,0.2634735561800109
synsi,Team Finest (ex),0.3096774193548387,11,252,0.3854166666666666,0.5666666666666664,0.4425022999080037,0.2666666666666667,0.5833333333333333,0.19047619047619047,0.2,0.42105263157894746,0.21276595744680848,22,138,164,90,16,12,0.4590385917400136
Jaf,H2O,0.3096774193548387,16,325,0.27083333333333337,0.2999999999999998,0.3523459061637535,0.31666666666666665,0.45833333333333326,0.19047619047619047,0.32,0.6052631578947368,0.2765957446808511,19,187,257,97,19,25,0.4142034269048488
Rias,Movistar Riders,0.3096774193548387,12,247,0.3958333333333333,0.5,0.4461821527138916,0.28333333333333344,0.5208333333333333,0.0,0.12,0.5263157894736842,0.29787234042553196,16,139,164,81,6,8,0.43862847055663223
lyNxi,Rebels Gaming,0.3096774193548387,22,454,0.5104166666666666,0.7666666666666666,0.37626494940202404,0.3666666666666666,0.4374999999999999,0.09523809523809523,0.16,0.5789473684210528,0.2765957446808511,23,275,287,132,18,18,0.4470217341378374
KnightVoice,SPARX ESPORTS,0.303225806451613,14,286,0.32291666666666674,0.3999999999999999,0.3652253909843608,0.33333333333333326,0.2291666666666666,0.2857142857142857,0.28,0.736842105263158,0.21276595744680848,17,169,218,55,24,19,0.2827693633380838
iluri,FOKUS,0.303225806451613,22,463,0.4270833333333333,0.6666666666666665,0.375344986200552,0.31666666666666665,0.45833333333333326,0.19047619047619047,0.32,0.6052631578947368,0.3404255319148936,23,267,305,137,29,35,0.4123529833253151
rodeN,Team BDS,0.303225806451613,23,515,0.33333333333333337,0.6333333333333333,0.37626494940202404,0.28333333333333344,0.5624999999999999,0.23809523809523814,0.52,0.368421052631579,0.14893617021276595,22,289,365,178,34,66,0.46198868080798794
Radski,London Esports,0.303225806451613,15,301,0.3437500000000001,0.3666666666666667,0.3863845446182155,0.29999999999999993,0.2083333333333333,0.2857142857142857,0.36,0.6052631578947368,0.25531914893617025,20,173,215,53,25,27,0.2358016721512809
mertz,Team Heretics,0.2967741935483871,11,246,0.37499999999999994,0.5333333333333332,0.3422263109475622,0.33333333333333326,0.45833333333333326,0.2857142857142857,0.52,0.6052631578947368,0.2765957446808511,20,144,174,74,19,32,0.432088775864062
mishu,who cars?,0.29032258064516137,16,344,0.26041666666666663,0.5333333333333332,0.42686292548298077,0.2333333333333334,0.5,0.19047619047619047,0.32,0.5526315789473685,0.21276595744680848,20,184,255,111,21,26,0.39058194643447586
Saiz,BISONS ECLUB,0.29032258064516137,11,232,0.27083333333333337,0.2999999999999998,0.3468261269549219,0.29999999999999993,0.35416666666666663,0.19047619047619047,0.4,0.9736842105263158,0.23404255319148942,21,133,183,57,14,23,0.33461349893773507
Quick,Giants Gaming,0.28387096774193543,12,265,0.4166666666666667,0.5999999999999996,0.3781048758049679,0.28333333333333344,0.5833333333333333,0.14285714285714288,0.32,0.6052631578947368,0.0,22,149,172,95,13,20,0.4822319592238219
SHALZ,Fenerbah̤e Esports,0.2709677419354838,14,309,0.26041666666666663,0.4666666666666668,0.41766329346826137,0.21666666666666667,0.47916666666666663,0.047619047619047616,0.24,0.5263157894736842,0.29787234042553196,21,161,224,95,9,19,0.34841025169097695
mass3R,Dsyre,0.25806451612903236,14,311,0.29166666666666663,0.5,0.34498620055197804,0.2333333333333334,0.41666666666666663,0.23809523809523814,0.32,0.4736842105263157,0.17021276595744683,24,166,222,86,22,26,0.32203105713110125
CREA,Mandatory,0.25806451612903236,14,312,0.35416666666666674,0.4333333333333331,0.3735050597976082,0.29999999999999993,0.27083333333333326,0.09523809523809523,0.36,0.6052631578947368,0.3617021276595745,28,179,222,66,11,29,0.2857273058694859
Kuba,FOKUS,0.23870967741935478,8,167,0.4791666666666667,0.5333333333333332,0.3523459061637535,0.33333333333333326,0.3125,0.047619047619047616,0.32,0.5,0.10638297872340426,19,98,105,38,5,13,0.32795073360388216
Kiiyo,beGenius ESC (ex),0.23870967741935478,6,105,0.22916666666666663,0.3999999999999999,0.3440662373505061,0.21666666666666667,0.375,0.23809523809523814,0.36,0.5526315789473685,0.23404255319148942,14,55,80,27,7,9,0.27948544346648607
xiTsha,Arctic Gaming (ex),0.2129032258064516,12,275,0.28125,0.5,0.3256669733210673,0.2500000000000001,0.45833333333333326,0.19047619047619047,0.28,0.631578947368421,0.17021276595744683,17,149,202,82,16,19,0.36511848341232234
logicman,Team Lixa,0.2129032258064516,11,232,0.26041666666666663,0.3666666666666667,0.30082796688132485,0.2500000000000001,0.27083333333333326,0.14285714285714288,0.36,0.6842105263157895,0.19148936170212766,18,126,176,49,12,22,0.2408481778068311
NowaXxZang,KTRL (ex),0.20645161290322578,4,84,0.15625000000000003,0.3666666666666667,0.2999080036798528,0.20000000000000007,0.35416666666666663,0.19047619047619047,0.4,0.7105263157894737,0.2631366860090264,17,43,69,21,5,8,0.2518618821936357
styl1sh,KTRL,0.19999999999999996,4,75,0.1458333333333334,0.5999999999999996,0.31830726770929163,0.1333333333333333,0.5208333333333333,0.047619047619047616,0.16,0.6052631578947368,0.2631366860090264,12,35,57,25,2,3,0.30710900473933644
alddy,KTRL,0.18709677419354842,4,75,0.30208333333333337,0.5,0.2511499540018399,0.28333333333333344,0.0,0.047619047619047616,0.64,0.6842105263157895,0.3617021276595745,17,42,55,6,2,12,0.07507109004739332
NKLS,Ovation eSports,0.1548387096774193,14,290,0.13541666666666666,0.2666666666666666,0.2548298068077278,0.1333333333333333,0.2291666666666666,0.2857142857142857,0.56,0.368421052631579,0.04255319148936171,18,136,227,56,24,41,0.10707631966007514
John9,London Esports,0.13548387096774195,15,301,0.19791666666666674,0.19999999999999996,0.19043238270469187,0.16666666666666663,0.4374999999999999,0.23809523809523814,0.4,0.42105263157894746,0.29787234042553196,16,148,223,87,22,31,0.27916423926563894
Ros̩,Fire Flux Esports,0.09677419354838712,2,44,0.11458333333333329,0.6666666666666665,0.26954921803127885,0.06666666666666665,0.39583333333333337,0.0,0.2,0.23684210526315788,1.0,10,19,33,12,1,2,0.16867729426971134
Faceroll,CGN Esports,0.0903225806451613,6,118,0.07291666666666678,0.3666666666666667,0.17755289788408468,0.04999999999999993,0.5833333333333333,0.09523809523809523,0.32,0.3421052631578947,0.08510638297872343,13,50,92,42,5,9,0.2776126596513776
corr0,Thunderbolts Gaming,0.08387096774193548,17,346,0.19791666666666674,0.5,0.1462741490340388,0.1333333333333333,0.6249999999999999,0.09523809523809523,0.28,0.3157894736842105,0.17021276595744683,16,163,248,130,13,24,0.3750102731282362
afr0nfire,Surreal Esports,0.02580645161290318,1,21,0.29166666666666663,0.7666666666666666,0.14075436982520706,0.06666666666666665,0.5208333333333333,0.380952380952381,0.76,0.21052631578947376,0.2631366860090264,9,9,12,7,2,4,0.2518618821936357
Zehradieux,London Esports (si),0.006451612903225823,1,17,0.0,0.0,0.0,0.033333333333333326,0.2083333333333333,0.19047619047619047,0.0,0.0,0.2631366860090264,7,7,15,3,1,0,0.0
victorsoN,Gamerland Outlaws (ex),0.0,7,163,0.05208333333333341,0.19999999999999996,0.08279668813247476,0.0,0.3125,0.047619047619047616,0.32,0.5526315789473685,0.2631366860090264,18,64,124,38,5,13,0.05442968045823282
